country,policyId,isNumeric,value,numericValue
Kenya,P30,False,Fully integrated in all health facilities,
Kenya,P31,False,Integrated in some health facilities,
Kenya,P32,False,Fully integrated in all health facilities,
Kenya,P33,False,Fully integrated in all health facilities,
Kenya,P34,False,Integrated in some health facilities,
Kenya,P35,False,Fully integrated in all health facilities,
Kenya,P36,False,Integrated in some health facilities,
Kenya,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Kenya,P38,False,Yes,
Kenya,P39,False,Yes,
Kenya,P40,False,Yes,
Kenya,P41,False,Yes,
Kenya,P42,False,No,
Kenya,P43,False,No,
Kenya,P44,False,"Yes, completed",
Kenya,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Kenya,P46,False,Yes,
Kenya,P47,False,"Yes, fully adopted",
Kenya,P48,False,Implemented countrywide,
Kenya,P49,False,Yes,
Kenya,P50,False,"Yes, for adolescents younger than 18 years",
Kenya,P51,False,Yes,
Kenya,P52,False,Yes,
Kenya,P53,False,Yes,
Kenya,P54,False,Countrywide,
Kiribati,P1,False,"Yes, partially",
Kiribati,P2,False,No,
Kiribati,P3,False,No,
Kiribati,P4,False,No,
Kiribati,P5,False,No,
Kiribati,P6,False,No,
Kiribati,P7,False,Yes,
Kiribati,P8,False,No,
Kiribati,P9,False,"Yes, policies exist but are not consistently implemented",
Kiribati,P10,False,"Yes, policies exists and are consistently implemented",
Kiribati,P11,False,"Yes, on a small scale",
Kiribati,P12,False,No,
Kiribati,P13,False,No,
Kiribati,P14,False,No,
Kiribati,P15,False,No,
Kiribati,P16,False,No,
Kiribati,P17,False,No,
Kiribati,P18,False,No,
Kiribati,P19,False,Fully integrated in all health facilities,
Kiribati,P20,False,Delivered separately,
Kiribati,P21,False,Integrated in some health facilities,
Kiribati,P22,False,Integrated in some health facilities,
Kiribati,P23,False,Delivered separately,
Kiribati,P24,False,Delivered separately,
Kiribati,P25,False,Delivered separately,
Kiribati,P26,False,Delivered separately,
Kiribati,P27,False,Delivered separately,
Kiribati,P28,False,Delivered separately,
Kiribati,P29,False,Delivered separately,
Kiribati,P30,False,Delivered separately,
Kiribati,P31,False,Delivered separately,
Kiribati,P32,False,Fully integrated in all health facilities,
Kiribati,P33,False,Delivered separately,
Kiribati,P34,False,Delivered separately,
Kiribati,P35,False,Delivered separately,
Kiribati,P36,False,Delivered separately,
Kiribati,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Kiribati,P38,False,No,
Kiribati,P39,False,No,
Kiribati,P40,False,No,
Kiribati,P41,False,Yes,
Kiribati,P42,False,Yes,
Kiribati,P43,False,Yes,
Kiribati,P44,False,No,
Kiribati,P45,False,No,
Kiribati,P46,False,Yes,
Kiribati,P47,False,No,
Kiribati,P49,False,No,
Kiribati,P50,False,No,
Kuwait,P1,False,"Yes, partially",
Kuwait,P2,False,No,
Kuwait,P3,False,Yes,
Kuwait,P4,False,Yes,
Kuwait,P5,False,Yes,
Kuwait,P6,False,Yes,
Kuwait,P7,False,Yes,
Kuwait,P8,False,No,
Kuwait,P9,False,"Yes, policies exists and are consistently implemented",
Kuwait,P10,False,"Yes, policies exists and are consistently implemented",
Kuwait,P11,False,"Yes, as one-off activities",
Kuwait,P12,False,Yes,
Kuwait,P13,False,Yes,
Kuwait,P14,False,"Yes, for adolescents younger than 18 years",
Kuwait,P15,False,"Yes, for adolescents younger than 18 years",
Kuwait,P16,False,"Yes, for adolescents younger than 18 years",
Kuwait,P17,False,Yes,
Kuwait,P18,False,No,
Kuwait,P19,False,Fully integrated in all health facilities,
Kuwait,P20,False,Integrated in some health facilities,
Kuwait,P21,False,Fully integrated in all health facilities,
Kuwait,P22,False,Fully integrated in all health facilities,
Kuwait,P23,False,Integrated in some health facilities,
Kuwait,P24,False,Delivered separately,
Kuwait,P25,False,Fully integrated in all health facilities,
Kuwait,P26,False,Integrated in some health facilities,
Kuwait,P27,False,Fully integrated in all health facilities,
Kuwait,P28,False,Integrated in some health facilities,
Kuwait,P29,False,Integrated in some health facilities,
Kuwait,P30,False,Integrated in some health facilities,
Kuwait,P31,False,Delivered separately,
Kuwait,P32,False,Integrated in some health facilities,
Kuwait,P33,False,Integrated in some health facilities,
Kuwait,P34,False,Fully integrated in all health facilities,
Kuwait,P35,False,Integrated in some health facilities,
Kuwait,P36,False,Integrated in some health facilities,
Kuwait,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Kuwait,P38,False,Yes,
Kuwait,P39,False,Yes,
Kuwait,P40,False,Yes,
Kuwait,P41,False,Yes,
Kuwait,P42,False,Yes,
Kuwait,P43,False,Yes,
Kyrgyzstan,P1,False,"Yes, partially",
Kyrgyzstan,P2,False,Yes,
Kyrgyzstan,P3,False,Yes,
Kyrgyzstan,P4,False,No,
Kyrgyzstan,P5,False,No,
Kyrgyzstan,P6,False,Yes,
Kyrgyzstan,P7,False,Yes,
Kyrgyzstan,P8,False,No,
Kyrgyzstan,P9,False,"Yes, policies exists and are consistently implemented",
Kyrgyzstan,P10,False,"Yes, policies exist but are not consistently implemented",
Kyrgyzstan,P11,False,"Yes, on a small scale",
Kyrgyzstan,P12,False,Yes,
Kyrgyzstan,P13,False,No,
Kyrgyzstan,P14,False,"Yes, for adolescents younger than 16 years",
Kyrgyzstan,P15,False,"Yes, for adolescents younger than 18 years",
Kyrgyzstan,P16,False,"Yes, for adolescents younger than 16 years",
Kyrgyzstan,P17,False,No,
Kyrgyzstan,P18,False,No,
Kyrgyzstan,P19,False,Integrated in some health facilities,
Kyrgyzstan,P20,False,Integrated in some health facilities,
Kyrgyzstan,P21,False,Fully integrated in all health facilities,
Kyrgyzstan,P22,False,Fully integrated in all health facilities,
Kyrgyzstan,P23,False,Fully integrated in all health facilities,
Kyrgyzstan,P24,False,Integrated in some health facilities,
Kyrgyzstan,P25,False,Delivered separately,
Kyrgyzstan,P26,False,Delivered separately,
Kyrgyzstan,P27,False,Fully integrated in all health facilities,
Kyrgyzstan,P28,False,Fully integrated in all health facilities,
Kyrgyzstan,P29,False,Delivered separately,
Kyrgyzstan,P30,False,Delivered separately,
Kyrgyzstan,P31,False,Integrated in some health facilities,
Kyrgyzstan,P32,False,Fully integrated in all health facilities,
Kyrgyzstan,P33,False,Delivered separately,
Kyrgyzstan,P34,False,Fully integrated in all health facilities,
Kyrgyzstan,P35,False,Delivered separately,
Kyrgyzstan,P36,False,Integrated in some health facilities,
Kyrgyzstan,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Kyrgyzstan,P38,False,Yes,
Kyrgyzstan,P39,False,Yes,
Kyrgyzstan,P40,False,Yes,
Kyrgyzstan,P41,False,Yes,
Kyrgyzstan,P42,False,Yes,
Kyrgyzstan,P43,False,Yes,
Kyrgyzstan,P44,False,On-going,
Kyrgyzstan,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Kyrgyzstan,P46,False,Yes,
Kyrgyzstan,P47,False,"Yes, partially adopted",
Kyrgyzstan,P48,False,Implemented in few  treatment sites,
Kyrgyzstan,P49,False,No,
Kyrgyzstan,P50,False,"Yes, for adolescents younger than 16 years",
Kyrgyzstan,P51,False,No,
Kyrgyzstan,P52,False,No,
Kyrgyzstan,P54,False,Countrywide,
Lao People's Democratic Republic,P1,False,"Yes, partially",
Lao People's Democratic Republic,P2,False,Yes,
Lao People's Democratic Republic,P3,False,Yes,
Lao People's Democratic Republic,P4,False,No,
Lao People's Democratic Republic,P5,False,No,
Lao People's Democratic Republic,P6,False,Yes,
Lao People's Democratic Republic,P7,False,No,
Lao People's Democratic Republic,P8,False,No,
Lao People's Democratic Republic,P9,False,"Yes, policies exist but are not consistently implemented",
Lao People's Democratic Republic,P10,False,"Yes, policies exists and are consistently implemented",
Lao People's Democratic Republic,P11,False,"Yes, on a small scale",
Lao People's Democratic Republic,P12,False,Yes,
Lao People's Democratic Republic,P13,False,No,
Lao People's Democratic Republic,P14,False,"Yes, for adolescents younger than 14 years",
Lao People's Democratic Republic,P15,False,"Yes, for adolescents younger than 14 years",
Lao People's Democratic Republic,P16,False,"Yes, for adolescents younger than 14 years",
Lao People's Democratic Republic,P17,False,No,
Lao People's Democratic Republic,P18,False,No,
Lao People's Democratic Republic,P19,False,Integrated in some health facilities,
Lao People's Democratic Republic,P20,False,Delivered separately,
Lao People's Democratic Republic,P21,False,Fully integrated in all health facilities,
Lao People's Democratic Republic,P22,False,Integrated in some health facilities,
Lao People's Democratic Republic,P23,False,Delivered separately,
Lao People's Democratic Republic,P24,False,Integrated in some health facilities,
Lao People's Democratic Republic,P25,False,Delivered separately,
Lao People's Democratic Republic,P26,False,Delivered separately,
Lao People's Democratic Republic,P27,False,Integrated in some health facilities,
Lao People's Democratic Republic,P28,False,Delivered separately,
Lao People's Democratic Republic,P29,False,Delivered separately,
Lao People's Democratic Republic,P30,False,Delivered separately,
Lao People's Democratic Republic,P31,False,Delivered separately,
Lao People's Democratic Republic,P32,False,Integrated in some health facilities,
Lao People's Democratic Republic,P33,False,Integrated in some health facilities,
Lao People's Democratic Republic,P34,False,Integrated in some health facilities,
Lao People's Democratic Republic,P35,False,Integrated in some health facilities,
Lao People's Democratic Republic,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Lao People's Democratic Republic,P38,False,Yes,
Lao People's Democratic Republic,P39,False,No,
Lao People's Democratic Republic,P40,False,No,
Latvia,P1,False,No,
Latvia,P2,False,Yes,
Latvia,P3,False,Yes,
Latvia,P4,False,No,
Latvia,P5,False,No,
Latvia,P6,False,Yes,
Latvia,P7,False,Yes,
Latvia,P8,False,No,
Latvia,P10,False,"Yes, policies exist but are not consistently implemented",
Latvia,P12,False,Yes,
Latvia,P37,False,No,
Lebanon,P1,False,"Yes, fully",
Lebanon,P2,False,Yes,
Lesotho,P1,False,"Yes, fully",
Lesotho,P2,False,Yes,
Lesotho,P3,False,Yes,
Lesotho,P4,False,No,
Lesotho,P5,False,No,
Lesotho,P6,False,No,
Lesotho,P7,False,Yes,
Lesotho,P8,False,No,
Lesotho,P9,False,"Yes, policies exists and are consistently implemented",
Lesotho,P10,False,"Yes, policies exist but are not consistently implemented",
Lesotho,P11,False,"Yes, as one-off activities",
Lesotho,P12,False,Yes,
Lesotho,P13,False,No,
Lesotho,P14,False,"Yes, for adolescents younger than 14 years",
Lesotho,P15,False,"Yes, for adolescents younger than 14 years",
Lesotho,P16,False,"Yes, for adolescents younger than 14 years",
Lesotho,P17,False,No,
Lesotho,P18,False,No,
Lesotho,P19,False,Fully integrated in all health facilities,
Lesotho,P20,False,Integrated in some health facilities,
Lesotho,P21,False,Fully integrated in all health facilities,
Lesotho,P22,False,Fully integrated in all health facilities,
Lesotho,P23,False,Fully integrated in all health facilities,
Lesotho,P24,False,Integrated in some health facilities,
Lesotho,P25,False,Integrated in some health facilities,
Lesotho,P26,False,Integrated in some health facilities,
Lesotho,P27,False,Fully integrated in all health facilities,
Lesotho,P28,False,Fully integrated in all health facilities,
Lesotho,P29,False,Integrated in some health facilities,
Lesotho,P30,False,Integrated in some health facilities,
Lesotho,P31,False,Integrated in some health facilities,
Lesotho,P32,False,Fully integrated in all health facilities,
Lesotho,P33,False,Integrated in some health facilities,
Lesotho,P34,False,Fully integrated in all health facilities,
Lesotho,P35,False,Integrated in some health facilities,
Lesotho,P36,False,Integrated in some health facilities,
Lesotho,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Lesotho,P38,False,Yes,
Lesotho,P39,False,Yes,
Lesotho,P40,False,Yes,
Lesotho,P41,False,No,
Lesotho,P44,False,"Yes, completed",
Lesotho,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Lesotho,P46,False,Yes,
Lesotho,P47,False,"Yes, fully adopted",
Lesotho,P48,False,Implemented countrywide,
Lesotho,P49,False,Yes,
Lesotho,P50,False,"Yes, for adolescents 12 years or younger",
Lesotho,P54,False,Countrywide,
Liberia,P1,False,"Yes, partially",
Liberia,P2,False,No,
Liberia,P3,False,Yes,
Liberia,P4,False,No,
Liberia,P5,False,No,
Liberia,P6,False,No,
Liberia,P7,False,Yes,
Liberia,P8,False,No,
Liberia,P9,False,"Yes, policies exists and are consistently implemented",
Liberia,P10,False,"Yes, policies exists and are consistently implemented",
Liberia,P11,False,"Yes, on a small scale",
Liberia,P12,False,Yes,
Liberia,P13,False,No,
Liberia,P14,False,"Yes, for adolescents younger than 14 years",
Liberia,P15,False,"Yes, for adolescents younger than 14 years",
Liberia,P16,False,No,
Liberia,P17,False,No,
Liberia,P18,False,No,
Liberia,P19,False,Integrated in some health facilities,
Liberia,P20,False,Integrated in some health facilities,
Liberia,P21,False,Fully integrated in all health facilities,
Liberia,P22,False,Fully integrated in all health facilities,
Liberia,P23,False,Integrated in some health facilities,
Liberia,P24,False,Delivered separately,
Liberia,P25,False,Delivered separately,
Liberia,P26,False,Delivered separately,
Liberia,P27,False,Fully integrated in all health facilities,
Liberia,P28,False,Fully integrated in all health facilities,
Liberia,P29,False,Delivered separately,
Liberia,P30,False,Delivered separately,
Liberia,P31,False,Delivered separately,
Liberia,P32,False,Fully integrated in all health facilities,
Liberia,P33,False,Delivered separately,
Liberia,P34,False,Delivered separately,
Liberia,P35,False,Delivered separately,
Liberia,P36,False,Integrated in some health facilities,
Liberia,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Liberia,P38,False,No,
Liberia,P39,False,No,
Liberia,P40,False,Yes,
Liberia,P41,False,No,
Liberia,P44,False,On-going,
Liberia,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Liberia,P46,False,Yes,
Liberia,P47,False,"Yes, fully adopted",
Liberia,P49,False,Yes,
Liberia,P50,False,"Yes, for adolescents younger than 14 years",
Liberia,P51,False,Yes,
Liberia,P52,False,Yes,
Libya,P1,False,"Yes, partially",
Libya,P2,False,No,
Libya,P3,False,No,
Libya,P4,False,Yes,
Libya,P5,False,Yes,
Libya,P6,False,No,
Libya,P7,False,Yes,
Libya,P8,False,No,
Libya,P9,False,"No, policies do not exist",
Libya,P10,False,"Yes, policies exist but are not consistently implemented",
Libya,P11,False,"Yes, on a small scale",
Libya,P13,False,No,
Libya,P14,False,No,
Libya,P15,False,No,
Libya,P16,False,No,
Libya,P17,False,No,
Libya,P18,False,No,
Libya,P19,False,Integrated in some health facilities,
Libya,P20,False,Integrated in some health facilities,
Libya,P21,False,Fully integrated in all health facilities,
Libya,P22,False,Fully integrated in all health facilities,
Libya,P23,False,Fully integrated in all health facilities,
Libya,P24,False,Fully integrated in all health facilities,
Libya,P25,False,Delivered separately,
Libya,P27,False,Delivered separately,
Libya,P28,False,Delivered separately,
Libya,P30,False,Delivered separately,
Libya,P31,False,Delivered separately,
Libya,P35,False,Integrated in some health facilities,
Libya,P36,False,Delivered separately,
Libya,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Libya,P38,False,Yes,
Libya,P39,False,No,
Libya,P41,False,Yes,
Libya,P42,False,No,
Libya,P43,False,No,
Libya,P44,False,On-going,
Libya,P45,False,No,
Libya,P46,False,No,
Libya,P47,False,"Yes, partially adopted",
Libya,P48,False,Implemented in few  treatment sites,
Libya,P49,False,Yes,
Libya,P50,False,No,
Libya,P54,False,In few  sites,
Lithuania,P1,False,"Yes, partially",
Lithuania,P2,False,No,
Lithuania,P3,False,Yes,
Lithuania,P4,False,No,
Lithuania,P5,False,No,
Lithuania,P6,False,Yes,
Lithuania,P7,False,Yes,
Lithuania,P8,False,No,
Lithuania,P9,False,"Yes, policies exists and are consistently implemented",
Lithuania,P10,False,"Yes, policies exist but are not consistently implemented",
Lithuania,P12,False,"No, but prosecutions exist based on general criminal laws",
Lithuania,P13,False,No,
Lithuania,P14,False,"Yes, for adolescents younger than 16 years",
Lithuania,P15,False,"Yes, for adolescents younger than 16 years",
Lithuania,P16,False,"Yes, for adolescents younger than 16 years",
